@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric

@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
0.05094,0.00038,0.01815,-0.04589,-0.01646,0.0212,-0.01473,-0.0505,0.00211,-0.04186,usually,10,0.2,EX,VBP,RB,NNS,POS,2,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,22,0.045454545,START,PRP,VBP,RB,VBN,1,0.6,1
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,33,0.393939394,VBD,RB,RB,VB,NN,13,0.8,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,8,0.375,IN,DT,RBS,JJ,NNS,3,0.8,0
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,36,0.361111111,PRP,JJ,RB,VB,PRP$,13,1,1
0.0497,-0.01353,-0.00609,0.04967,-0.07112,-0.04646,0.01387,-0.00275,-0.0513,-0.01285,somewhat,25,0.08,LS,VBP,RB,RBR,JJ,2,0.8,1
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,14,0.928571429,IN,NNS,VBP,STOP,STOP,13,1,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,11,0.090909091,START,PRP,MD,VB,VBN,1,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,24,0.791666667,RB,VB,IN,NN,RB,19,1,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,20,0.4,IN,NNS,IN,NNP,WDT,8,1,1
0.13577,0.05458,-0.05302,0.10402,-0.18692,-0.09008,-0.06131,0.02872,-0.08236,-0.00973,believe,16,0.0625,START,PRP,VBP,DT,NN,1,1,1
0.02053,-0.02938,-0.03717,0.00583,-0.04244,-0.02763,0.02967,0.00722,-0.06192,-0.05109,completely,11,0.727272727,PRP,VBZ,RB,JJ,.,8,1,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,8,0.5,PRP,VBD,RB,IN,NNP,4,1,0
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,12,0.166666667,IN,PRP,VBP,DT,NNS,2,1,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,15,0.2,VBD,PRP,IN,JJ,CC,3,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,8,0.625,JJ,NN,IN,PRP,.,5,0.8,0
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,25,0.64,IN,PRP,MD,VB,JJ,16,1,1
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,13,0.384615385,IN,RB,DT,JJ,VBP,5,0.6,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,20,0.6,JJ,NN,MD,VB,JJ,12,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,26,0.346153846,WP,VBZ,IN,CD,CD,9,0.8,1
0.35297,-0.08243,0.20814,-0.25084,0.21963,-0.18071,-0.35916,-0.06931,-0.00695,-0.6041,'a little',21,0.523809524,JJ,NN,DT,JJ,-RRB-,11,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,36,0.805555556,FW,VBD,IN,PRP,MD,29,0.8,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,36,0.472222222,IN,NN,IN,NNP,NNP,17,1,1
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,6,0.333333333,DT,NN,RB,JJ,IN,2,0.6,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,6,0.5,PRP,VBP,IN,DT,.,3,0.8,0
0.20719,0.09285,0.40546,-0.37242,0.28919,0.25507,0.51532,-0.40785,0.00519,0.25602,'kind of',12,0.25,VBP,DT,NN,NN,WP,3,1,0
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,15,0.333333333,MD,VB,JJS,IN,DT,5,0.8,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,10,0.6,VBZ,PRP,MD,VB,RP,6,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,27,0.037037037,START,PRP,VBP,IN,PRP$,1,0.8,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,15,0.133333333,VBG,NNS,IN,PRP$,NN,2,1,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,7,0.142857143,START,DT,VBP,NN,CD,1,0.8,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,31,0.387096774,-LRB-,IN,JJS,NNS,-RRB-,12,0.8,1
0.10268,-0.02932,-0.07232,0.00246,-0.03711,0.02893,-0.00105,-0.02255,0.01322,-0.03956,basically,18,0.222222222,NN,VBZ,RB,VBD,PRP,4,1,1
0.17654,0.10453,-0.09168,0.05792,-0.04515,-0.04117,-0.01499,-0.03327,-0.07144,-0.04627,someone,24,0.25,VBD,IN,NN,VBD,DT,6,0.6,0
0.08351,0.03999,-0.17472,0.13275,-0.10443,-0.06685,-0.07165,0.02846,-0.04757,0.00992,find,35,0.914285714,PRP,MD,VB,DT,.,32,1,1
0.0385,0.01318,0.02148,-0.00531,-0.01087,-0.01152,-0.03334,0.02733,0.01918,0.0166,sometimes,8,0.875,NN,WDT,RB,STOP,STOP,7,0.6,1
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,36,0.861111111,IN,PRP,MD,VB,IN,31,1,0
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,9,0.333333333,NN,VBD,RB,VBN,IN,3,0.6,1
0.04024,-0.04098,0.00118,0.03253,-0.05228,-0.06317,-0.08276,-0.017,0.02318,0.00847,understand,18,0.111111111,PRP,RB,VBP,IN,PRP,2,0.6,0
0.27791,-0.22442,0.31137,-0.23398,0.32489,-0.10297,-0.32913,0.03726,0.02659,-0.48819,'a bunch',8,0.375,VBP,PDT,DT,IN,VBN,3,0.8,1
0.16635,0.14887,-0.06106,0.00215,-0.05662,-0.03318,-0.07087,-0.10591,-0.0755,-0.08193,might,21,0.047619048,START,PRP,MD,RB,VB,1,0.8,0
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,11,0.272727273,NNS,VBD,DT,NN,IN,3,0.8,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,40,0.8,PRP,VBD,IN,NN,CC,32,1,0
0.13577,0.05458,-0.05302,0.10402,-0.18692,-0.09008,-0.06131,0.02872,-0.08236,-0.00973,believe,21,0.714285714,NN,PRP,VBP,NNS,VBN,15,0.6,1
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,38,0.815789474,NNS,IN,DT,NN,CC,31,0.8,1
0.13577,0.05458,-0.05302,0.10402,-0.18692,-0.09008,-0.06131,0.02872,-0.08236,-0.00973,believe,14,0.071428571,START,PRP,VBP,DT,NNS,1,1,1
0.13815,0.05612,-0.06718,-0.02342,0.03297,-0.03341,-0.05307,-0.02806,-0.01098,-0.01218,almost,15,0.8,IN,IN,RB,DT,NNS,12,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,26,0.423076923,VB,VBN,IN,NN,IN,11,0.7,0
0.12272,-0.02604,0.01819,0.11159,-0.099,-0.07168,-0.02896,-0.031,-0.06249,-0.06044,remember,14,0.142857143,PRP,MD,VB,DT,JJS,2,1,0
0.12058,0.0781,-0.13211,0.0109,-0.0935,-0.03454,-0.01934,-0.03088,-0.00194,0.00569,likely,23,0.826086957,VBP,RBR,JJ,TO,VB,19,0.8,1
0.49452,-0.01157,0.27018,-0.25735,0.37993,-0.1712,-0.3051,-0.07164,0.01043,-0.48681,'a few',66,0.454545455,JJ,IN,DT,NNS,IN,30,0.8,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,17,0.882352941,VBD,RP,IN,DT,STOP,15,1,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,28,0.428571429,:,IN,JJS,IN,DT,12,0.8,1
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,32,0.5625,TO,VB,DT,JJ,NN,18,0.6,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,41,0.463414634,NN,JJ,IN,VBG,DT,19,1,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,18,0.5,NN,NNS,IN,DT,NN,9,1,1
0.11555,0.05234,-0.07625,0.05588,0.0297,0.01004,-0.02133,-0.02579,-0.04755,-0.03745,apparently,17,0.058823529,START,NNP,RB,VBZ,VB,1,1,1
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,27,0.37037037,PRP,VBP,VB,PRP$,NN,10,1,1
0.42633,-0.06828,0.21088,-0.26516,0.21858,-0.14956,-0.35103,-0.0194,-0.0421,-0.54597,'a bit',7,0.428571429,NN,VBD,DT,JJ,.,3,1,1
0.0922,-0.01306,-0.02676,-0.04023,0.02132,-0.01325,-0.04501,-0.03001,0.,0.01387,recall,3,0.666666667,IN,PRP,VBP,STOP,STOP,2,0.6,0
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,31,0.258064516,NNS,IN,DT,JJ,NNS,8,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,37,0.567567568,TO,VB,IN,VBG,VBG,21,0.9,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,19,0.263157895,RB,VB,IN,DT,JJ,5,1,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,33,0.939393939,TO,NNS,IN,NNP,STOP,31,1,1
0.27791,-0.22442,0.31137,-0.23398,0.32489,-0.10297,-0.32913,0.03726,0.02659,-0.48819,'a bunch',8,0.375,NNS,VBP,DT,IN,NNS,3,0.6,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,7,0.142857143,START,PRP,MD,VB,IN,1,0.8,0
0.09562,0.00235,-0.18654,0.08798,-0.18224,-0.0634,0.02009,-0.09396,-0.12519,-0.11597,read,17,0.352941176,PRP,VBP,VBN,VBZ,IN,6,1,1
0.13577,0.05458,-0.05302,0.10402,-0.18692,-0.09008,-0.06131,0.02872,-0.08236,-0.00973,believe,11,0.272727273,VBP,RB,VB,DT,CD,3,0.8,1
0.06059,0.04326,-0.1936,0.00245,-0.13816,-0.06623,-0.04932,0.03959,-0.00106,-0.09682,sure,25,0.08,PRP,VBP,JJ,EX,VBD,2,1,1
0.05094,0.00038,0.01815,-0.04589,-0.01646,0.0212,-0.01473,-0.0505,0.00211,-0.04186,usually,14,0.071428571,START,PRP,RB,VBP,RP,1,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,25,0.16,CC,VBD,IN,PRP$,NN,4,1,0
0.01862,-0.00804,0.01475,-0.02148,-0.00822,0.02942,-0.00369,0.03896,-0.03489,0.03373,nearly,13,0.076923077,START,PRP,RB,VBD,DT,1,1,1
0.00248,-0.02089,-0.06396,0.05009,-0.01773,0.00614,0.00565,0.00925,-0.05827,0.00478,expect,12,0.25,VBP,RB,VB,DT,NN,3,0.6,0
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,11,0.363636364,VBD,PRP,MD,RB,VB,4,0.6,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,21,0.142857143,NNS,PRP,VBP,IN,VBN,3,1,0
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,20,0.5,NN,WP,MD,VB,IN,10,0.8,1
0.49452,-0.01157,0.27018,-0.25735,0.37993,-0.1712,-0.3051,-0.07164,0.01043,-0.48681,'a few',10,0.2,EX,VBP,DT,WP,VBP,2,1,1
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,13,0.615384615,WRB,PRP,MD,RB,VB,8,1,0
0.16635,0.14887,-0.06106,0.00215,-0.05662,-0.03318,-0.07087,-0.10591,-0.0755,-0.08193,might,19,0.631578947,IN,PRP,MD,VB,PRP$,12,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,10,0.5,VBP,VBG,IN,JJ,NN,5,1,0
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,14,0.142857143,RB,PRP,MD,VB,RB,2,1,0
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,13,0.076923077,START,PRP,RB,VBP,VB,1,0.6,0
0.06059,0.04326,-0.1936,0.00245,-0.13816,-0.06623,-0.04932,0.03959,-0.00106,-0.09682,sure,25,0.08,PRP,VBP,JJ,DT,NNS,2,0.8,1
0.01495,0.02057,-0.01744,0.02043,-0.04723,-0.00964,-0.04729,-0.03526,-0.07155,-0.02661,guess,9,0.111111111,START,PRP,VBP,PRP,VBP,1,1,1
0.13815,0.05612,-0.06718,-0.02342,0.03297,-0.03341,-0.05307,-0.02806,-0.01098,-0.01218,almost,15,0.466666667,NNS,MD,RB,RB,VB,7,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,33,0.151515152,PRP,VBP,IN,PRP,VBP,5,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,39,0.435897436,DT,NN,IN,NNS,TO,17,1,0
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,12,0.25,VBP,WRB,RB,DT,NNP,3,0.8,0
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,25,0.6,NN,PRP,VBP,IN,PRP,15,1,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,24,0.208333333,PRP,VBD,IN,NN,VBD,5,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,10,0.1,START,VBZ,IN,NNP,NNP,1,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,11,0.272727273,RB,VBP,IN,PRP$,NN,3,0.8,1
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,18,0.388888889,VBZ,RB,JJ,TO,VB,7,0.6,1
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,19,0.789473684,NN,VBZ,RB,RB,RB,15,1,1
0.11555,0.05234,-0.07625,0.05588,0.0297,0.01004,-0.02133,-0.02579,-0.04755,-0.03745,apparently,36,0.055555556,PRP,VBD,RB,VBN,IN,2,0.8,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,58,0.5,WDT,NNS,IN,JJ,IN,29,0.8,0
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,46,0.02173913,START,PRP,VBP,PRP,MD,1,0.7,0
0.16635,0.14887,-0.06106,0.00215,-0.05662,-0.03318,-0.07087,-0.10591,-0.0755,-0.08193,might,28,0.357142857,NNP,PRP,MD,VB,DT,10,0.8,1
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,14,0.071428571,START,PRP,VBP,NNP,VBZ,1,0.8,1
0.16635,0.14887,-0.06106,0.00215,-0.05662,-0.03318,-0.07087,-0.10591,-0.0755,-0.08193,might,10,0.1,START,NN,MD,VB,IN,1,0.6,1
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,29,0.103448276,RB,VBP,DT,NN,IN,3,0.6,0
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,41,0.219512195,RB,:,RBS,JJ,TO,9,0.8,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,20,0.1,NN,NN,MD,VB,VBN,2,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,47,0.936170213,TO,RB,RB,RB,.,44,0.8,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,30,0.833333333,NN,IN,JJS,IN,DT,25,0.6,0
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,15,0.066666667,START,PRP,MD,VB,IN,1,1,0
0.01558,0.01654,-0.00091,0.05906,-0.07951,0.02021,-0.01701,-0.03305,0.02851,0.01931,imagine,4,0.75,PRP,MD,VB,STOP,STOP,3,0.6,1
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,4,0.25,START,PRP,VBP,IN,PRP,1,0.8,0
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,13,0.153846154,IN,PRP,MD,VB,:,2,0.8,0
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,11,0.363636364,RB,RB,JJ,JJ,JJ,4,1,1
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,19,0.526315789,NN,PRP,MD,VB,VBN,10,1,1
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,24,0.041666667,START,RB,RB,IN,DT,1,1,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,59,0.322033898,DT,NN,MD,VB,NNP,19,0.8,0
0.20719,0.09285,0.40546,-0.37242,0.28919,0.25507,0.51532,-0.40785,0.00519,0.25602,'kind of',17,0.294117647,PRP,VBD,NN,RB,PRP,5,0.8,1
0.11555,0.05234,-0.07625,0.05588,0.0297,0.01004,-0.02133,-0.02579,-0.04755,-0.03745,apparently,9,0.666666667,PRP,VBD,RB,VBN,RB,6,1,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,11,0.727272727,NNS,PRP,MD,RB,VB,8,1,1
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,20,0.65,MD,JJ,DT,JJ,NN,13,0.8,1
0.49452,-0.01157,0.27018,-0.25735,0.37993,-0.1712,-0.3051,-0.07164,0.01043,-0.48681,'a few',9,0.111111111,START,IN,DT,JJR,NNS,1,0.8,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,7,0.428571429,VBP,JJ,IN,DT,NN,3,1,0
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,33,0.606060606,DT,DT,JJ,CC,DT,20,0.8,1
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,32,0.1875,VBD,IN,JJ,CC,PRP,6,0.6,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,13,0.384615385,WRB,PRP,VBP,WP,VBZ,5,1,0
0.02518,-0.01937,0.03421,0.00027,-0.03498,-0.04537,-0.03344,-0.023,-0.05807,0.00203,fair,97,0.268041237,PRP,DT,JJ,NN,IN,26,0.6,0
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,10,0.1,START,PRP,MD,VB,IN,1,1,0
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,12,0.166666667,PRP,VBP,DT,NNS,NNS,2,1,1
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,12,0.75,TO,VB,DT,NNS,.,9,0.6,1
0.31778,0.08715,-0.06566,0.04696,-0.04149,-0.12369,-0.10275,-0.14546,-0.08922,-0.0167,seem,26,0.538461538,IN,DT,VBP,NNS,DT,14,1,1
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,10,0.9,RB,JJ,RB,STOP,STOP,9,0.6,1
0.06059,0.04326,-0.1936,0.00245,-0.13816,-0.06623,-0.04932,0.03959,-0.00106,-0.09682,sure,12,0.083333333,START,PRP,RB,IN,NN,1,0.6,1
0.25572,-0.2176,-0.02123,0.18055,0.0127,-0.07505,-0.29041,-0.18516,-0.05973,-0.34625,'my thinking',15,0.733333333,VBD,IN,PRP$,VBD,JJR,11,1,0
0.12272,-0.02604,0.01819,0.11159,-0.099,-0.07168,-0.02896,-0.031,-0.06249,-0.06044,remember,10,0.2,PRP,MD,VB,VBG,DT,2,1,0
0.10268,-0.02932,-0.07232,0.00246,-0.03711,0.02893,-0.00105,-0.02255,0.01322,-0.03956,basically,28,0.642857143,NNS,CC,RB,RBS,NNS,18,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,14,0.428571429,FW,FW,IN,WP,JJ,6,1,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,6,0.333333333,PRP,VBP,IN,JJ,NNS,2,1,0
0.31778,0.08715,-0.06566,0.04696,-0.04149,-0.12369,-0.10275,-0.14546,-0.08922,-0.0167,seem,31,0.774193548,PRP,RB,VBP,TO,VB,24,1,1
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,17,0.823529412,PRP,VBD,RB,JJ,.,14,1,0
0.14038,0.14446,0.36745,-0.41442,0.23076,0.26201,0.52766,-0.38687,-0.05404,0.22525,'sort of',31,0.451612903,PRP,VBP,NN,JJ,IN,14,0.8,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,15,0.133333333,CC,PRP,MD,VB,IN,2,1,1
